table_name,ordinal_position,column_name,data_type,is_nullable
v_charity_explorer,60,ben_rural_regional_remote,boolean,YES
v_charity_explorer,61,ben_unemployed,boolean,YES
v_charity_explorer,62,ben_veterans,boolean,YES
v_charity_explorer,63,ben_victims_of_crime,boolean,YES
v_charity_explorer,64,ben_victims_of_disaster,boolean,YES
v_charity_explorer,65,ben_youth,boolean,YES
v_charity_explorer,66,ben_animals,boolean,YES
v_charity_explorer,67,ben_environment,boolean,YES
v_charity_explorer,68,ben_other_gender_identities,boolean,YES
v_charity_explorer,69,purposes,ARRAY,YES
v_charity_explorer,70,beneficiaries,ARRAY,YES
v_charity_explorer,71,operating_states,ARRAY,YES
v_charity_explorer,72,is_foundation,boolean,YES
v_charity_explorer,73,imported_at,timestamp with time zone,YES
v_charity_explorer,74,updated_at,timestamp with time zone,YES
v_charity_explorer,75,total_revenue,numeric,YES
v_charity_explorer,76,total_expenses,numeric,YES
v_charity_explorer,77,total_assets,numeric,YES
v_charity_explorer,78,net_assets_liabilities,numeric,YES
v_charity_explorer,79,staff_fte,numeric,YES
v_charity_explorer,80,staff_volunteers,integer,YES
v_charity_explorer,81,grants_donations_au,numeric,YES
v_charity_explorer,82,grants_donations_intl,numeric,YES
v_charity_explorer,83,total_grants_given,numeric,YES
v_charity_explorer,84,latest_financial_year,integer,YES
v_charity_explorer,85,has_enrichment,boolean,YES
v_claim_evidence_summary,1,claim_id,text,YES
v_claim_evidence_summary,2,display_label,text,YES
v_claim_evidence_summary,3,chapter,text,YES
v_claim_evidence_summary,4,region,text,YES
v_claim_evidence_summary,5,supporting_sources,bigint,YES
v_claim_evidence_summary,6,contradicting_sources,bigint,YES
v_claim_evidence_summary,7,verified_sources,bigint,YES
v_claim_evidence_summary,8,avg_confidence,numeric,YES
v_claim_evidence_summary,9,total_evidence_rows,bigint,YES
v_claim_evidence_summary,10,triangulation_tier,text,YES
v_contact_360,1,id,uuid,YES
v_contact_360,2,ghl_id,text,YES
v_contact_360,3,full_name,text,YES
v_contact_360,4,email,text,YES
v_contact_360,5,phone,text,YES
v_contact_360,6,company_name,text,YES
v_contact_360,7,tags,ARRAY,YES
v_contact_360,8,projects,ARRAY,YES
v_contact_360,9,engagement_status,text,YES
v_contact_360,10,first_contact_date,timestamp with time zone,YES
v_contact_360,11,last_contact_date,timestamp with time zone,YES
v_contact_360,12,opportunity_count,bigint,YES
v_contact_360,13,total_pipeline_value,numeric,YES
v_contact_360,14,won_count,bigint,YES
v_contact_360,15,won_value,numeric,YES
v_contact_360,16,email_count,bigint,YES
v_contact_360,17,last_email_date,timestamp with time zone,YES
v_contact_360,18,first_email_date,timestamp with time zone,YES
v_contact_360,19,total_revenue,numeric,YES
v_contact_360,20,total_payments,numeric,YES
v_contact_360,21,financial_transaction_count,bigint,YES
v_contact_communication_summary,1,ghl_id,text,YES
v_contact_communication_summary,2,full_name,text,YES
v_contact_communication_summary,3,email,text,YES
v_contact_communication_summary,4,temperature,integer,YES
v_contact_communication_summary,5,lcaa_stage,text,YES
v_contact_communication_summary,6,days_since_contact,integer,YES
v_contact_communication_summary,7,total_touchpoints,integer,YES
v_contact_communication_summary,8,overall_sentiment,text,YES
v_contact_communication_summary,9,email_count,bigint,YES
v_contact_communication_summary,10,meeting_count,bigint,YES
v_contact_communication_summary,11,call_count,bigint,YES
v_contact_communication_summary,12,all_topics,ARRAY,YES
v_contained_crm_organizations,1,organization_key,text,YES
v_contained_crm_organizations,2,organization_id,uuid,YES
v_contained_crm_organizations,3,gs_entity_id,uuid,YES
v_contained_crm_organizations,4,organization_name,text,YES
v_contained_crm_organizations,5,organization_review_state,text,YES
v_contained_crm_organizations,6,people_count,bigint,YES
v_contained_crm_organizations,7,people,ARRAY,YES
v_contained_crm_organizations,8,ghl_contact_ids,ARRAY,YES
v_contained_crm_organizations,9,consented_people_count,bigint,YES
v_contained_crm_organizations,10,contained_relevant,boolean,YES
v_contained_crm_organizations,11,justicehub_relevant,boolean,YES
v_contained_crm_organizations,12,youth_justice_relevant,boolean,YES
v_contained_crm_organizations,13,last_contact_date,timestamp with time zone,YES
v_contained_crm_organizations,14,warmest_engagement_status,text,YES
v_contained_crm_people,1,contact_id,uuid,YES
v_contained_crm_people,2,ghl_id,text,YES
v_contained_crm_people,3,person_name,text,YES
v_contained_crm_people,4,email,text,YES
v_contained_crm_people,5,phone,text,YES
v_contained_crm_people,6,claimed_company_name,text,YES
v_contained_crm_people,7,organizations,jsonb,YES
v_contained_crm_people,8,verified_organization_count,bigint,YES
v_contained_crm_people,9,proposed_organization_count,bigint,YES
v_contained_crm_people,10,organization_review_state,text,YES
v_contained_crm_people,11,engagement_status,text,YES
v_contained_crm_people,12,newsletter_consent,boolean,YES
v_contained_crm_people,13,newsletter_consent_at,timestamp with time zone,YES
v_contained_crm_people,14,newsletter_unsubscribed_at,timestamp with time zone,YES
v_contained_crm_people,15,communication_lane,text,YES
v_contained_crm_people,16,review_queue,text,YES
v_contained_crm_people,17,contained_relevant,boolean,YES
v_contained_crm_people,18,justicehub_relevant,boolean,YES
v_contained_crm_people,19,youth_justice_relevant,boolean,YES
v_contained_crm_people,20,tags,ARRAY,YES
v_contained_crm_people,21,last_contact_date,timestamp with time zone,YES
v_contained_crm_people,22,last_synced_at,timestamp with time zone,YES
v_ctg_youth_justice_progress,1,financial_year,text,YES
v_ctg_youth_justice_progress,2,state,text,YES
v_ctg_youth_justice_progress,3,actual_rate,numeric,YES
v_ctg_youth_justice_progress,4,trajectory_rate,numeric,YES
v_ctg_youth_justice_progress,5,national_target,numeric,YES
v_ctg_youth_justice_progress,6,national_actual,numeric,YES
v_ctg_youth_justice_progress,7,gap_from_target,numeric,YES
v_cultural_data_access,1,agent_id,text,YES
v_cultural_data_access,2,action,text,YES
v_cultural_data_access,3,target_table,text,YES
v_cultural_data_access,4,target_id,text,YES
v_cultural_data_access,5,user_context,text,YES
v_cultural_data_access,6,timestamp,timestamp with time zone,YES
v_data_catalog_latest,1,table_name,text,YES
v_data_catalog_latest,2,domain,text,YES
v_data_catalog_latest,3,owner_team,text,YES
v_data_catalog_latest,4,description,text,YES
v_data_catalog_latest,5,source_of_truth,boolean,YES
v_data_catalog_latest,6,pii_level,text,YES
v_data_catalog_latest,7,sla_hours,integer,YES
v_data_catalog_latest,8,freshness_key,text,YES
v_data_catalog_latest,9,provenance_field,text,YES
v_data_catalog_latest,10,confidence_field,text,YES
v_data_catalog_latest,11,active,boolean,YES
v_data_catalog_latest,12,snapshot_at,timestamp with time zone,YES
v_data_catalog_latest,13,row_count,bigint,YES
v_data_catalog_latest,14,freshness_hours,numeric,YES
v_data_catalog_latest,15,provenance_coverage_pct,numeric,YES
v_data_catalog_latest,16,confidence_coverage_pct,numeric,YES
v_data_catalog_latest,17,public_export,boolean,YES
v_data_catalog_latest,18,licence,text,YES
v_data_catalog_latest,19,source_url,text,YES
v_data_catalog_latest,20,source_owner,text,YES
v_data_catalog_latest,21,collection_method,text,YES
v_data_catalog_latest,22,update_cadence,text,YES
v_data_catalog_latest,23,public_caveat,text,YES
v_data_health,1,total_entities,bigint,YES
v_data_health,2,entities_with_postcode,bigint,YES
v_data_health,3,entities_with_sa2,bigint,YES
v_data_health,4,entities_postcode_no_sa2,bigint,YES
v_data_health,5,entities_no_postcode,bigint,YES
v_data_health,6,postcodes_total,bigint,YES
v_data_health,7,postcodes_with_sa2,bigint,YES
v_data_health,8,sa2_regions_with_data,bigint,YES
v_data_health,9,sa2_regions_total,integer,YES
v_data_health,10,total_relationships,bigint,YES
v_data_health,11,total_money_flows,bigint,YES
v_data_health,12,acnc_records,bigint,YES
v_data_health,13,foundation_records,bigint,YES
v_data_health,14,political_donation_records,bigint,YES
v_data_quality_scores,1,source,text,YES
v_data_quality_scores,2,total,bigint,YES
v_data_quality_scores,3,tagged,bigint,YES
v_data_quality_scores,4,pct,numeric,YES
v_data_sufficiency,1,topic,text,YES
v_data_sufficiency,2,active_sources,bigint,YES
v_data_sufficiency,3,planned_sources,bigint,YES
v_data_sufficiency,4,paused_sources,bigint,YES
v_data_sufficiency,5,stale_sources,bigint,YES
v_data_sufficiency,6,active_row_count,bigint,YES
v_discovery_summary,1,source,text,YES
v_discovery_summary,2,event_type,text,YES
v_discovery_summary,3,event_count,bigint,YES
v_discovery_summary,4,avg_confidence,numeric,YES
v_discovery_summary,5,last_event,timestamp with time zone,YES
v_duplicate_review_queue,1,match_id,uuid,YES
v_duplicate_review_queue,2,match_score,numeric,YES
v_duplicate_review_queue,3,match_reasons,jsonb,YES
v_duplicate_review_queue,4,detected_at,timestamp with time zone,YES
v_duplicate_review_queue,5,entity_a_id,uuid,YES
v_duplicate_review_queue,6,name_a,text,YES
v_duplicate_review_queue,7,email_a,text,YES
v_duplicate_review_queue,8,company_a,text,YES
v_duplicate_review_queue,9,entity_b_id,uuid,YES
v_duplicate_review_queue,10,name_b,text,YES
v_duplicate_review_queue,11,email_b,text,YES
v_duplicate_review_queue,12,company_b,text,YES
v_enriched_opportunities,1,id,uuid,YES
v_enriched_opportunities,2,ghl_id,text,YES
v_enriched_opportunities,3,name,text,YES
v_enriched_opportunities,4,status,text,YES
v_enriched_opportunities,5,monetary_value,numeric,YES
v_enriched_opportunities,6,pipeline_name,text,YES
v_enriched_opportunities,7,stage_name,text,YES
v_enriched_opportunities,8,project_code,text,YES
v_enriched_opportunities,9,ghl_contact_id,text,YES
v_enriched_opportunities,10,ghl_pipeline_id,text,YES
v_enriched_opportunities,11,ghl_stage_id,text,YES
v_enriched_opportunities,12,assigned_to,text,YES
v_enriched_opportunities,13,ghl_created_at,timestamp with time zone,YES
v_enriched_opportunities,14,ghl_updated_at,timestamp with time zone,YES
v_enriched_opportunities,15,created_at,timestamp with time zone,YES
v_enriched_opportunities,16,updated_at,timestamp with time zone,YES
v_enriched_opportunities,17,contact_name,text,YES
v_enriched_opportunities,18,contact_email,text,YES
v_enriched_opportunities,19,contact_company,text,YES
v_enriched_opportunities,20,pipeline_name_resolved,text,YES
v_enriched_opportunities,21,ghl_location_id,text,YES
v_enrichment_review_queue,1,id,uuid,YES
v_enrichment_review_queue,2,entity_id,uuid,YES
v_enrichment_review_queue,3,entity_name,text,YES
v_enrichment_review_queue,4,entity_type,text,YES
v_enrichment_review_queue,5,source,text,YES
v_enrichment_review_queue,6,platform,text,YES
v_enrichment_review_queue,7,confidence,numeric,YES
v_enrichment_review_queue,8,extracted_fields,jsonb,YES
v_enrichment_review_queue,9,created_at,timestamp with time zone,YES
v_entity_360,1,organization_id,uuid,YES
v_entity_360,2,abn,text,YES
